Week_Start_Date,Neighborhood,Population_Density_per_km2,Number_of_Businesses,Avg_Household_Size,Market_Present,Industrial_Zone,Collection_Frequency_per_Week,Month,Weekly_Waste_Weight_kg
2023-09-04,Akum,1712,399,4.0,1,0,2,9,1846.2
2023-09-11,Akum,1662,398,4.1,1,0,2,9,2155.4
2023-09-18,Akum,1665,401,4.4,1,0,2,9,2065.3
2023-09-25,Akum,1674,401,4.5,1,0,2,9,2101.1
2023-10-02,Akum,1643,396,4.2,1,0,2,10,2023.7
2023-10-09,Akum,1650,402,4.5,1,0,2,10,1891.5
2023-10-16,Akum,1637,402,3.7,1,0,2,10,1545.0
2023-10-23,Akum,1667,398,4.4,1,0,2,10,1848.4
2023-10-30,Akum,1707,393,4.0,1,0,2,10,1865.2
2023-11-06,Akum,1646,403,4.1,1,0,2,11,1869.6
2023-11-13,Akum,1659,400,4.6,1,0,2,11,1609.6
2023-11-20,Akum,1653,397,4.5,1,0,2,11,1407.5
2023-11-27,Akum,1706,397,4.2,1,0,2,11,1818.8
2023-12-04,Akum,1648,401,4.2,1,0,2,12,1528.5
2023-12-11,Akum,1631,398,4.0,1,0,2,12,1861.8
2023-12-18,Akum,1657,393,4.2,1,0,2,12,1761.1
2023-12-25,Akum,1666,397,4.3,1,0,2,12,1789.1
2020-03-09,Mbengwi,3290,409,7.2,1,1,2,3,2876.1
2020-03-16,Mbengwi,3233,401,7.2,1,1,2,3,3112.1
2020-03-23,Mbengwi,3242,406,7.6,1,1,2,3,2906.0
2020-03-30,Mbengwi,3290,399,7.2,1,1,2,3,3162.1
2020-04-06,Mbengwi,3295,405,7.6,1,1,2,4,3302.5
2020-04-13,Mbengwi,3211,406,7.3,1,1,2,4,3211.9
2020-04-20,Mbengwi,3283,406,7.1,1,1,2,4,3466.6
2020-04-27,Mbengwi,3255,403,7.0,1,1,2,4,2889.4
2020-05-04,Mbengwi,3223,399,7.2,1,1,2,5,3093.8
2020-05-11,Mbengwi,3294,406,6.9,1,1,2,5,3619.2
2020-05-18,Mbengwi,3268,399,7.4,1,1,2,5,2787.7
2020-05-25,Mbengwi,3295,405,7.4,1,1,2,5,3506.3
2020-06-01,Mbengwi,3253,408,7.3,1,1,2,6,3493.2
2020-06-08,Mbengwi,3239,408,7.3,1,1,2,6,3341.4
2020-06-15,Mbengwi,3247,408,7.3,1,1,2,6,3769.7
2020-06-22,Mbengwi,3224,401,7.3,1,1,2,6,3894.0
2020-06-29,Mbengwi,3265,403,6.7,1,1,2,6,3304.1
2020-07-06,Mbengwi,3280,403,7.1,1,1,2,7,3692.3
2020-07-13,Mbengwi,3206,406,7.2,1,1,2,7,3377.5
2020-07-20,Mbengwi,3199,399,7.3,1,1,2,7,3328.5
2020-07-27,Mbengwi,3224,402,7.1,1,1,2,7,3141.2
2020-08-03,Mbengwi,3238,405,7.0,1,1,2,8,2876.8
2020-08-10,Mbengwi,3238,404,7.2,1,1,2,8,2939.4
2020-08-17,Mbengwi,3200,404,6.9,1,1,2,8,3200.7
2020-08-24,Mbengwi,3227,407,7.3,1,1,2,8,3278.4
2020-08-31,Mbengwi,3211,406,7.3,1,1,2,8,3096.1
2020-09-07,Mbengwi,3206,409,7.4,1,1,2,9,3131.7
2020-09-14,Mbengwi,3231,408,7.2,1,1,2,9,3095.6
2020-09-21,Mbengwi,3246,409,7.2,1,1,2,9,2654.5
2020-09-28,Mbengwi,3254,401,7.4,1,1,2,9,3323.2
2020-10-05,Mbengwi,3272,408,6.9,1,1,2,10,2873.1
2020-10-12,Mbengwi,3233,409,7.3,1,1,2,10,2763.8
2020-10-19,Mbengwi,3265,407,7.5,1,1,2,10,2816.2
2020-10-26,Mbengwi,3246,403,7.4,1,1,2,10,2384.0
2020-11-02,Mbengwi,3261,400,7.4,1,1,2,11,2683.7
2020-11-09,Mbengwi,3199,404,7.4,1,1,2,11,2332.4
2020-11-16,Mbengwi,3212,402,7.1,1,1,2,11,2738.7
2020-11-23,Mbengwi,3216,402,7.2,1,1,2,11,2922.3
2020-11-30,Mbengwi,3283,399,7.4,1,1,2,11,2684.3
2020-12-07,Mbengwi,3266,400,7.1,1,1,2,12,2647.7
2020-12-14,Mbengwi,3292,405,7.5,1,1,2,12,2192.2
2020-12-21,Mbengwi,3260,400,7.3,1,1,2,12,2200.1
2020-12-28,Mbengwi,3197,407,7.2,1,1,2,12,2411.1
2021-01-04,Mbengwi,3248,405,7.2,1,1,2,1,2437.1
2021-01-11,Mbengwi,3246,402,7.1,1,1,2,1,2274.8
2021-01-18,Mbengwi,3197,409,7.0,1,1,2,1,2582.8
2021-01-25,Mbengwi,3249,403,7.4,1,1,2,1,2355.6
2021-02-01,Mbengwi,3254,402,7.4,1,1,2,2,2747.8
2021-02-08,Mbengwi,3218,407,7.3,1,1,2,2,2700.5
2021-02-15,Mbengwi,3224,403,6.9,1,1,2,2,2327.7
2021-02-22,Mbengwi,3215,408,7.1,1,1,2,2,2750.2
2021-03-01,Mbengwi,3199,407,6.8,1,1,2,3,3238.6
2021-03-08,Mbengwi,3245,405,7.3,1,1,2,3,2808.0
2021-03-15,Mbengwi,3207,402,7.0,1,1,2,3,2669.7
2021-03-22,Mbengwi,3276,404,7.0,1,1,2,3,3042.6
2021-03-29,Mbengwi,3288,401,7.0,1,1,2,3,3130.8
2021-04-05,Mbengwi,3199,400,7.3,1,1,2,4,3225.6
2021-04-12,Mbengwi,3283,409,7.2,1,1,2,4,3288.4
2021-04-19,Mbengwi,3259,404,7.4,1,1,2,4,3572.9
2021-04-26,Mbengwi,3208,401,7.3,1,1,2,4,2896.6
2021-05-03,Mbengwi,3218,409,7.6,1,1,2,5,3576.5
2021-05-10,Mbengwi,3288,402,7.3,1,1,2,5,3694.1
2021-05-17,Mbengwi,3226,402,6.9,1,1,2,5,3336.8
2021-05-24,Mbengwi,3200,409,7.2,1,1,2,5,3347.5
2021-05-31,Mbengwi,3212,402,7.1,1,1,2,5,3403.7
2021-06-07,Mbengwi,3281,402,7.2,1,1,2,6,2907.4
2021-06-14,Mbengwi,3208,402,7.7,1,1,2,6,3905.0
2021-06-21,Mbengwi,3237,401,7.2,1,1,2,6,3606.5
2021-06-28,Mbengwi,3209,402,6.6,1,1,2,6,3373.3
2021-07-05,Mbengwi,3217,402,7.3,1,1,2,7,3096.6
2021-07-12,Mbengwi,3250,403,7.5,1,1,2,7,3713.2
2021-07-19,Mbengwi,3209,406,6.8,1,1,2,7,3400.0
2021-07-26,Mbengwi,3226,406,7.2,1,1,2,7,3373.7
2021-08-02,Mbengwi,3262,406,7.2,1,1,2,8,3551.3
2021-08-09,Mbengwi,3281,406,7.2,1,1,2,8,2666.5
2021-08-16,Mbengwi,3267,409,7.1,1,1,2,8,3306.7
2021-08-23,Mbengwi,3228,401,7.2,1,1,2,8,3116.7
2021-08-30,Mbengwi,3266,409,7.6,1,1,2,8,3469.7
2021-09-06,Mbengwi,3270,404,7.3,1,1,2,9,2745.2
2021-09-13,Mbengwi,3243,404,7.5,1,1,2,9,2792.3
2021-09-20,Mbengwi,3207,404,7.1,1,1,2,9,3073.0
2021-09-27,Mbengwi,3214,407,7.0,1,1,2,9,2768.7
2021-10-04,Mbengwi,3289,407,7.2,1,1,2,10,2946.2
2021-10-11,Mbengwi,3223,401,7.2,1,1,2,10,3085.0
2021-10-18,Mbengwi,3247,399,7.6,1,1,2,10,2844.4
2021-10-25,Mbengwi,3277,404,7.1,1,1,2,10,2450.9
2021-11-01,Mbengwi,3241,409,7.4,1,1,2,11,2719.8
2021-11-08,Mbengwi,3266,401,7.2,1,1,2,11,2667.9
2021-11-15,Mbengwi,3268,407,6.7,1,1,2,11,2602.0
2021-11-22,Mbengwi,3273,405,6.9,1,1,2,11,2799.0
2021-11-29,Mbengwi,3217,401,7.2,1,1,2,11,2649.4
2021-12-06,Mbengwi,3199,400,7.5,1,1,2,12,2466.7
2021-12-13,Mbengwi,3233,409,7.2,1,1,2,12,2357.7
2021-12-20,Mbengwi,3198,402,7.4,1,1,2,12,2433.9
2021-12-27,Mbengwi,3241,408,7.2,1,1,2,12,2504.0
2022-01-03,Mbengwi,3250,402,6.8,1,1,2,1,2870.1
2022-01-10,Mbengwi,3276,408,7.1,1,1,2,1,2711.2
2022-01-17,Mbengwi,3274,408,7.1,1,1,2,1,2621.4
2022-01-24,Mbengwi,3263,405,7.2,1,1,2,1,2682.7
2022-01-31,Mbengwi,3277,399,7.2,1,1,2,1,2871.3
2022-02-07,Mbengwi,3294,399,7.3,1,1,2,2,2629.3
2022-02-14,Mbengwi,3279,401,7.0,1,1,2,2,2972.5
2022-02-21,Mbengwi,3215,405,7.0,1,1,2,2,3242.0
2022-02-28,Mbengwi,3214,408,7.5,1,1,2,2,3024.5
2022-03-07,Mbengwi,3225,403,7.2,1,1,2,3,2467.9
2022-03-14,Mbengwi,3269,401,7.1,1,1,2,3,3054.9
2022-03-21,Mbengwi,3278,409,7.2,1,1,2,3,3290.6
2022-03-28,Mbengwi,3235,404,7.0,1,1,2,3,3473.9
2022-04-04,Mbengwi,3259,407,6.8,1,1,2,4,3494.4
2022-04-11,Mbengwi,3201,407,7.1,1,1,2,4,3438.4
2022-04-18,Mbengwi,3272,403,7.2,1,1,2,4,3388.6
2022-04-25,Mbengwi,3230,409,7.2,1,1,2,4,2833.7
2022-05-02,Mbengwi,3272,402,7.3,1,1,2,5,3617.8
2022-05-09,Mbengwi,3259,408,7.0,1,1,2,5,3095.8
2022-05-16,Mbengwi,3204,405,7.2,1,1,2,5,3318.9
2022-05-23,Mbengwi,3230,400,7.4,1,1,2,5,3053.1
2022-05-30,Mbengwi,3197,406,7.7,1,1,2,5,3418.0
2022-06-06,Mbengwi,3197,406,7.2,1,1,2,6,3559.6
2022-06-13,Mbengwi,3254,401,6.9,1,1,2,6,3874.3
2022-06-20,Mbengwi,3258,401,7.1,1,1,2,6,3700.3
2022-06-27,Mbengwi,3222,405,7.2,1,1,2,6,3324.8
2022-07-04,Mbengwi,3214,406,7.1,1,1,2,7,4015.8
2022-07-11,Mbengwi,3204,399,7.2,1,1,2,7,3904.1
2022-07-18,Mbengwi,3281,404,7.2,1,1,2,7,3715.6
2022-07-25,Mbengwi,3276,409,7.3,1,1,2,7,3428.0
2022-08-01,Mbengwi,3219,402,7.1,1,1,2,8,3094.5
2022-08-08,Mbengwi,3257,399,7.0,1,1,2,8,3180.3
2022-08-15,Mbengwi,3259,399,7.2,1,1,2,8,3626.3
2022-08-22,Mbengwi,3293,405,7.4,1,1,2,8,2988.4
2022-08-29,Mbengwi,3227,402,7.2,1,1,2,8,3333.4
2022-09-05,Mbengwi,3295,408,7.4,1,1,2,9,3005.7
2022-09-12,Mbengwi,3275,403,7.3,1,1,2,9,3060.7
2022-09-19,Mbengwi,3257,400,7.0,1,1,2,9,3424.8
2022-09-26,Mbengwi,3291,406,7.3,1,1,2,9,2865.4
2022-10-03,Mbengwi,3227,403,6.9,1,1,2,10,2700.6
2022-10-10,Mbengwi,3275,402,7.3,1,1,2,10,3039.5
2022-10-17,Mbengwi,3246,404,6.9,1,1,2,10,2752.4
2022-10-24,Mbengwi,3233,406,6.8,1,1,2,10,2948.5
2022-10-31,Mbengwi,3227,404,7.2,1,1,2,10,3369.2
2022-11-07,Mbengwi,3237,401,6.8,1,1,2,11,2857.8
2022-11-14,Mbengwi,3265,404,7.2,1,1,2,11,2510.1
2022-11-21,Mbengwi,3227,399,7.0,1,1,2,11,2692.2
2022-11-28,Mbengwi,3247,404,7.3,1,1,2,11,2564.2
2022-12-05,Mbengwi,3275,407,7.1,1,1,2,12,2478.2
2022-12-12,Mbengwi,3291,400,6.9,1,1,2,12,2534.8
2022-12-19,Mbengwi,3212,406,7.4,1,1,2,12,2753.6
2022-12-26,Mbengwi,3218,399,7.2,1,1,2,12,2293.8
2023-01-02,Mbengwi,3260,400,7.4,1,1,2,1,2526.8
2023-01-09,Mbengwi,3205,407,7.3,1,1,2,1,2832.2
2023-01-16,Mbengwi,3209,400,7.6,1,1,2,1,3084.5
2023-01-23,Mbengwi,3270,403,7.2,1,1,2,1,2580.8
2023-01-30,Mbengwi,3239,402,7.0,1,1,2,1,2677.6
2023-02-06,Mbengwi,3284,401,7.2,1,1,2,2,2827.6
2023-02-13,Mbengwi,3200,399,7.2,1,1,2,2,2988.5
2023-02-20,Mbengwi,3245,406,7.4,1,1,2,2,2749.5
2023-02-27,Mbengwi,3279,400,7.3,1,1,2,2,2905.9
2023-03-06,Mbengwi,3227,399,7.2,1,1,2,3,3266.8
2023-03-13,Mbengwi,3247,403,7.4,1,1,2,3,2994.5
2023-03-20,Mbengwi,3296,402,7.2,1,1,2,3,2941.4
2023-03-27,Mbengwi,3273,402,7.0,1,1,2,3,3262.9
2023-04-03,Mbengwi,3269,409,7.3,1,1,2,4,3909.8
2023-04-10,Mbengwi,3264,404,7.2,1,1,2,4,3004.8
2023-04-17,Mbengwi,3273,406,7.1,1,1,2,4,3400.1
2023-04-24,Mbengwi,3210,407,7.6,1,1,2,4,3205.5
2023-05-01,Mbengwi,3230,399,7.2,1,1,2,5,3147.4
2023-05-08,Mbengwi,3254,404,7.4,1,1,2,5,3109.1
2023-05-15,Mbengwi,3243,402,7.5,1,1,2,5,3522.2
2023-05-22,Mbengwi,3229,409,7.2,1,1,2,5,3214.3
2023-05-29,Mbengwi,3228,404,7.1,1,1,2,5,3612.9
2023-06-05,Mbengwi,3249,405,6.8,1,1,2,6,3268.3
2023-06-12,Mbengwi,3253,406,7.8,1,1,2,6,3584.4
2023-06-19,Mbengwi,3267,400,7.1,1,1,2,6,3504.0
2023-06-26,Mbengwi,3212,406,7.1,1,1,2,6,3270.1
2023-07-03,Mbengwi,3203,401,7.1,1,1,2,7,3998.2
2023-07-10,Mbengwi,3209,399,7.4,1,1,2,7,3298.6
2023-07-17,Mbengwi,3289,405,7.4,1,1,2,7,4306.2
2023-07-24,Mbengwi,3271,400,7.2,1,1,2,7,3661.7
2023-07-31,Mbengwi,3242,399,7.0,1,1,2,7,3847.5
2023-08-07,Mbengwi,3291,402,7.2,1,1,2,8,3359.0
2023-08-14,Mbengwi,3288,409,7.4,1,1,2,8,2949.6
2023-08-21,Mbengwi,3295,409,7.0,1,1,2,8,3339.9
2023-08-28,Mbengwi,3263,405,7.3,1,1,2,8,3798.0
2023-09-04,Mbengwi,3253,403,7.3,1,1,2,9,3331.9
2023-09-11,Mbengwi,3232,405,7.4,1,1,2,9,3199.1
2023-09-18,Mbengwi,3232,399,7.4,1,1,2,9,3251.0
2023-09-25,Mbengwi,3254,409,6.8,1,1,2,9,3533.4
2023-10-02,Mbengwi,3230,409,7.6,1,1,2,10,2716.9
2023-10-09,Mbengwi,3251,399,6.7,1,1,2,10,2643.4
2023-10-16,Mbengwi,3201,409,7.3,1,1,2,10,3087.5
2023-10-23,Mbengwi,3221,407,6.8,1,1,2,10,2773.8
2023-10-30,Mbengwi,3248,407,7.5,1,1,2,10,3296.4
2023-11-06,Mbengwi,3248,406,7.4,1,1,2,11,2688.0
2023-11-13,Mbengwi,3257,403,7.4,1,1,2,11,3025.0
2023-11-20,Mbengwi,3283,409,7.4,1,1,2,11,2840.7
2023-11-27,Mbengwi,3257,402,7.4,1,1,2,11,2666.9
2023-12-04,Mbengwi,3282,401,7.0,1,1,2,12,2685.7
2023-12-11,Mbengwi,3218,405,7.2,1,1,2,12,2624.3
2023-12-18,Mbengwi,3262,409,7.4,1,1,2,12,2479.5
2023-12-25,Mbengwi,3294,403,7.5,1,1,2,12,2690.5
2024-01-01,Mbengwi,3241,409,7.4,1,1,2,1,2566.4
2020-03-16,Bamenda City Centre,2953,41,7.1,1,0,1,3,2071.2
2020-03-23,Bamenda City Centre,2902,38,6.9,1,0,1,3,1769.2
2020-03-30,Bamenda City Centre,2923,43,7.3,1,0,1,3,1600.6
2020-04-06,Bamenda City Centre,2886,44,6.7,1,0,1,4,1975.8
2020-04-13,Bamenda City Centre,2862,44,6.8,1,0,1,4,2083.5
2020-04-20,Bamenda City Centre,2887,39,7.0,1,0,1,4,1742.2
2020-04-27,Bamenda City Centre,2893,35,6.8,1,0,1,4,2008.6
2020-05-04,Bamenda City Centre,2950,38,6.9,1,0,1,5,2036.7
2020-05-11,Bamenda City Centre,2947,44,7.1,1,0,1,5,1822.5
2020-05-18,Bamenda City Centre,2952,45,7.1,1,0,1,5,2256.5
2020-05-25,Bamenda City Centre,2866,39,6.7,1,0,1,5,1887.7
2020-06-01,Bamenda City Centre,2961,38,7.0,1,0,1,6,2272.5
2020-06-08,Bamenda City Centre,2902,35,7.1,1,0,1,6,1976.4
2020-06-15,Bamenda City Centre,2953,36,6.9,1,0,1,6,2181.5
2020-06-22,Bamenda City Centre,2936,44,6.7,1,0,1,6,2107.2
2020-06-29,Bamenda City Centre,2877,36,6.7,1,0,1,6,1807.9
2020-07-06,Bamenda City Centre,2906,45,6.6,1,0,1,7,1899.5
2020-07-13,Bamenda City Centre,2911,38,6.8,1,0,1,7,1843.2
2020-07-20,Bamenda City Centre,2885,37,6.9,1,0,1,7,1926.9
2020-07-27,Bamenda City Centre,2861,37,6.9,1,0,1,7,1740.5
2020-08-03,Bamenda City Centre,2907,37,6.9,1,0,1,8,1802.1
2020-08-10,Bamenda City Centre,2883,41,6.7,1,0,1,8,1973.8
2020-08-17,Bamenda City Centre,2895,38,7.2,1,0,1,8,1984.3
2020-08-24,Bamenda City Centre,2897,41,6.8,1,0,1,8,1632.6
2020-08-31,Bamenda City Centre,2863,41,6.7,1,0,1,8,1847.3
2020-09-07,Bamenda City Centre,2868,39,6.8,1,0,1,9,1912.0
2020-09-14,Bamenda City Centre,2913,40,6.7,1,0,1,9,1912.5
2020-09-21,Bamenda City Centre,2909,45,7.1,1,0,1,9,1705.5
2020-09-28,Bamenda City Centre,2880,38,7.0,1,0,1,9,1873.5
2020-10-05,Bamenda City Centre,2961,36,6.8,1,0,1,10,1713.8
2020-10-12,Bamenda City Centre,2901,44,6.8,1,0,1,10,1596.0
2020-10-19,Bamenda City Centre,2948,42,6.6,1,0,1,10,1557.0
2020-10-26,Bamenda City Centre,2892,39,6.6,1,0,1,10,1910.9
2020-11-02,Bamenda City Centre,2947,37,7.1,1,0,1,11,1549.6
2020-11-09,Bamenda City Centre,2917,35,7.0,1,0,1,11,1452.0
2020-11-16,Bamenda City Centre,2868,43,6.7,1,0,1,11,1499.0
2020-11-23,Bamenda City Centre,2863,39,7.0,1,0,1,11,1507.6
2020-11-30,Bamenda City Centre,2871,36,6.5,1,0,1,11,1362.4
2020-12-07,Bamenda City Centre,2952,41,7.0,1,0,1,12,1718.5
2020-12-14,Bamenda City Centre,2867,36,6.6,1,0,1,12,1410.2
2020-12-21,Bamenda City Centre,2863,38,7.0,1,0,1,12,1502.8
2020-12-28,Bamenda City Centre,2930,35,6.5,1,0,1,12,1462.4
2021-01-04,Bamenda City Centre,2952,41,7.0,1,0,1,1,1569.4
2021-01-11,Bamenda City Centre,2867,36,6.9,1,0,1,1,1607.3
2021-01-18,Bamenda City Centre,2886,43,7.5,1,0,1,1,1504.0
2021-01-25,Bamenda City Centre,2887,41,6.8,1,0,1,1,1461.7
2021-02-01,Bamenda City Centre,2944,40,6.4,1,0,1,2,1736.6
2021-02-08,Bamenda City Centre,2947,41,7.2,1,0,1,2,1656.7
2021-02-15,Bamenda City Centre,2939,38,6.9,1,0,1,2,1643.9
2021-02-22,Bamenda City Centre,2936,39,6.6,1,0,1,2,1843.7
2021-03-01,Bamenda City Centre,2889,45,7.1,1,0,1,3,1956.0
2021-03-08,Bamenda City Centre,2885,43,7.0,1,0,1,3,1931.7
2021-03-15,Bamenda City Centre,2921,45,6.8,1,0,1,3,1560.9
2021-03-22,Bamenda City Centre,2903,41,6.8,1,0,1,3,1674.4
2021-03-29,Bamenda City Centre,2931,39,7.0,1,0,1,3,1767.1
2021-04-05,Bamenda City Centre,2863,42,6.9,1,0,1,4,1881.9
2021-04-12,Bamenda City Centre,2870,43,6.9,1,0,1,4,1872.1
2021-04-19,Bamenda City Centre,2880,43,6.6,1,0,1,4,1888.8
2021-04-26,Bamenda City Centre,2910,36,6.6,1,0,1,4,2010.0
2021-05-03,Bamenda City Centre,2913,45,7.0,1,0,1,5,1853.1
2021-05-10,Bamenda City Centre,2941,41,6.6,1,0,1,5,2293.0
2021-05-17,Bamenda City Centre,2862,45,7.0,1,0,1,5,1978.1
2021-05-24,Bamenda City Centre,2923,43,7.0,1,0,1,5,1981.0
2021-05-31,Bamenda City Centre,2883,37,6.8,1,0,1,5,1809.4
2021-06-07,Bamenda City Centre,2942,45,7.0,1,0,1,6,2194.4
2021-06-14,Bamenda City Centre,2953,39,7.1,1,0,1,6,2055.0
2021-06-21,Bamenda City Centre,2928,37,6.7,1,0,1,6,2320.1
2021-06-28,Bamenda City Centre,2961,43,6.9,1,0,1,6,2262.7
2021-07-05,Bamenda City Centre,2900,35,7.0,1,0,1,7,2124.2
2021-07-12,Bamenda City Centre,2896,35,6.9,1,0,1,7,1865.5
2021-07-19,Bamenda City Centre,2954,44,6.8,1,0,1,7,2235.7
2021-07-26,Bamenda City Centre,2882,36,7.1,1,0,1,7,2027.8
2021-08-02,Bamenda City Centre,2865,44,6.9,1,0,1,8,2133.8
2021-08-09,Bamenda City Centre,2861,42,6.7,1,0,1,8,1810.6
2021-08-16,Bamenda City Centre,2954,38,6.8,1,0,1,8,2102.7
2021-08-23,Bamenda City Centre,2910,36,6.9,1,0,1,8,1732.6
2021-08-30,Bamenda City Centre,2880,39,6.7,1,0,1,8,2003.9
2021-09-06,Bamenda City Centre,2938,45,7.0,1,0,1,9,1860.8
2021-09-13,Bamenda City Centre,2874,42,6.7,1,0,1,9,1678.5
2021-09-20,Bamenda City Centre,2914,35,6.9,1,0,1,9,1900.2
2021-09-27,Bamenda City Centre,2899,39,6.9,1,0,1,9,1831.0
2021-10-04,Bamenda City Centre,2959,42,6.6,1,0,1,10,1666.0
2021-10-11,Bamenda City Centre,2864,36,6.7,1,0,1,10,1638.6
2021-10-18,Bamenda City Centre,2888,43,7.1,1,0,1,10,1727.9
2021-10-25,Bamenda City Centre,2890,36,6.7,1,0,1,10,1659.2
2021-11-01,Bamenda City Centre,2949,38,6.8,1,0,1,11,1450.4
2021-11-08,Bamenda City Centre,2885,38,7.0,1,0,1,11,1605.3
2021-11-15,Bamenda City Centre,2949,40,6.7,1,0,1,11,1716.6
2021-11-22,Bamenda City Centre,2930,41,7.1,1,0,1,11,1626.2
2021-11-29,Bamenda City Centre,2903,45,6.6,1,0,1,11,1482.1
2021-12-06,Bamenda City Centre,2926,38,6.4,1,0,1,12,1646.7
2021-12-13,Bamenda City Centre,2883,35,6.8,1,0,1,12,1737.4
2021-12-20,Bamenda City Centre,2902,36,7.0,1,0,1,12,1557.6
2021-12-27,Bamenda City Centre,2928,42,6.8,1,0,1,12,1767.4
2022-01-03,Bamenda City Centre,2905,42,6.6,1,0,1,1,1646.0
2022-01-10,Bamenda City Centre,2894,40,6.9,1,0,1,1,1888.2
2022-01-17,Bamenda City Centre,2888,43,6.8,1,0,1,1,1692.5
2022-01-24,Bamenda City Centre,2885,44,7.0,1,0,1,1,1527.3
2022-01-31,Bamenda City Centre,2875,43,7.0,1,0,1,1,1805.1
2022-02-07,Bamenda City Centre,2888,36,7.0,1,0,1,2,1751.6
2022-02-14,Bamenda City Centre,2871,42,6.9,1,0,1,2,1586.9
2022-02-21,Bamenda City Centre,2939,38,6.7,1,0,1,2,1693.0
2022-02-28,Bamenda City Centre,2947,35,7.1,1,0,1,2,1798.7
2022-03-07,Bamenda City Centre,2867,43,7.1,1,0,1,3,1970.5
2022-03-14,Bamenda City Centre,2871,45,6.8,1,0,1,3,1820.9
2022-03-21,Bamenda City Centre,2892,41,6.8,1,0,1,3,1877.9
2022-03-28,Bamenda City Centre,2910,41,7.1,1,0,1,3,1863.9
2022-04-04,Bamenda City Centre,2864,39,7.0,1,0,1,4,1905.3
2022-04-11,Bamenda City Centre,2920,40,7.0,1,0,1,4,1899.2
2022-04-18,Bamenda City Centre,2865,45,6.9,1,0,1,4,2055.4
2022-04-25,Bamenda City Centre,2934,40,6.7,1,0,1,4,2091.1
2022-05-02,Bamenda City Centre,2955,44,7.1,1,0,1,5,1950.2
2022-05-09,Bamenda City Centre,2915,42,7.3,1,0,1,5,2209.8
2022-05-16,Bamenda City Centre,2878,35,6.8,1,0,1,5,1955.0
2022-05-23,Bamenda City Centre,2936,37,6.8,1,0,1,5,1931.8
2022-05-30,Bamenda City Centre,2957,43,6.9,1,0,1,5,2422.7
2022-06-06,Bamenda City Centre,2931,45,7.0,1,0,1,6,2067.8
2022-06-13,Bamenda City Centre,2939,45,7.1,1,0,1,6,2192.1
2022-06-20,Bamenda City Centre,2945,39,6.8,1,0,1,6,2186.4
2022-06-27,Bamenda City Centre,2863,38,7.3,1,0,1,6,2043.0
2022-07-04,Bamenda City Centre,2925,36,6.7,1,0,1,7,1944.4
2022-07-11,Bamenda City Centre,2888,36,6.8,1,0,1,7,2264.0
2022-07-18,Bamenda City Centre,2906,43,7.3,1,0,1,7,2026.2
2022-07-25,Bamenda City Centre,2912,40,6.7,1,0,1,7,2330.5
2022-08-01,Bamenda City Centre,2887,41,6.2,1,0,1,8,1717.9
2022-08-08,Bamenda City Centre,2924,43,6.9,1,0,1,8,2365.9
2022-08-15,Bamenda City Centre,2934,43,6.3,1,0,1,8,2012.4
2022-08-22,Bamenda City Centre,2865,43,6.8,1,0,1,8,1872.2
2022-08-29,Bamenda City Centre,2934,45,6.8,1,0,1,8,2033.8
2022-09-05,Bamenda City Centre,2961,41,6.9,1,0,1,9,1775.4
2022-09-12,Bamenda City Centre,2895,36,6.7,1,0,1,9,1857.4
2022-09-19,Bamenda City Centre,2882,45,6.7,1,0,1,9,2001.2
2022-09-26,Bamenda City Centre,2899,36,6.6,1,0,1,9,1984.0
2022-10-03,Bamenda City Centre,2902,35,6.8,1,0,1,10,1651.3
2022-10-10,Bamenda City Centre,2929,39,6.8,1,0,1,10,1759.1
2022-10-17,Bamenda City Centre,2899,36,6.9,1,0,1,10,1803.0
2022-10-24,Bamenda City Centre,2937,35,6.8,1,0,1,10,1702.4
2022-10-31,Bamenda City Centre,2947,40,6.9,1,0,1,10,1988.2
2022-11-07,Bamenda City Centre,2872,38,7.3,1,0,1,11,1582.6
2022-11-14,Bamenda City Centre,2935,44,6.5,1,0,1,11,1520.0
2022-11-21,Bamenda City Centre,2861,38,6.9,1,0,1,11,1473.8
2022-11-28,Bamenda City Centre,2900,41,6.9,1,0,1,11,1807.4
2022-12-05,Bamenda City Centre,2888,43,6.9,1,0,1,12,1501.0
2022-12-12,Bamenda City Centre,2928,41,6.9,1,0,1,12,1493.2
2022-12-19,Bamenda City Centre,2883,45,6.9,1,0,1,12,1672.7
2022-12-26,Bamenda City Centre,2912,38,7.0,1,0,1,12,1487.3
2023-01-02,Bamenda City Centre,2948,35,7.0,1,0,1,1,1681.6
2023-01-09,Bamenda City Centre,2878,38,6.8,1,0,1,1,1718.0
2023-01-16,Bamenda City Centre,2945,39,6.8,1,0,1,1,1627.5
2023-01-23,Bamenda City Centre,2866,42,6.8,1,0,1,1,1831.1
2023-01-30,Bamenda City Centre,2894,43,6.8,1,0,1,1,1695.5
2023-02-06,Bamenda City Centre,2960,45,7.3,1,0,1,2,1693.7
2023-02-13,Bamenda City Centre,2895,36,6.9,1,0,1,2,1979.0
2023-02-20,Bamenda City Centre,2889,39,6.6,1,0,1,2,1822.6
2023-02-27,Bamenda City Centre,2863,41,7.4,1,0,1,2,1598.0
2023-03-06,Bamenda City Centre,2884,36,7.0,1,0,1,3,1917.6
2023-03-13,Bamenda City Centre,2913,43,6.7,1,0,1,3,1957.0
